R.date,R.date.Nut,SITE,REPLICATE,SEASON,YEAR,S.date,BUSCAR,L.FW,L.DW,Ri.FW,Ri.DW,Ro.FW,Ro.DW,BG.FW,BG.DW,T.DW,AG.BG.FW,AG.BG.DW,dens.TOT,SDW,%N.L.DW,d15N.L.DW,%C.L.DW,d13C.L.DW,Bus.Nut,NH4.uM.mean,NO2.uM.mean,NO3.uM.mean,PO4.uM.mean,NH4.uM.q2,NO2.uM.q2,NO3.uM.q2,PO4.uM.q2,Tair.degC.q2,T.d.min.q2,T.d.max.q2,Ed.mol_m2d.q2,siteB,EzSITE.mol_m2d.q2
04/05/2011,NA,CN3,A,SPRING,2011,26/05/2011,40667-CN3-A,953,152.78,482,97.985,634.125,112.15,1116.125,210.135,362.915,0.854,0.727,400,2.383,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
04/05/2011,NA,CN3,B,SPRING,2011,26/05/2011,40667-CN3-B,510.05,79.0425,489.625,61.195,305.825,76.5225,795.45,137.7175,216.76,0.641,0.574,275,1.855,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
18/05/2011,NA,CN3,A,SPRING,2011,26/05/2011,40681-CN3-A,999.5,153.765,349.75,59.795,266.75,34.6875,616.5,94.4825,248.2475,1.621,1.627,825,1.212,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
18/05/2011,NA,CN3,B,SPRING,2011,26/05/2011,40681-CN3-B,752.25,111.985,541.5,96.4575,318.5,49.595,860,146.0525,258.0375,0.875,0.767,700,1.075,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
01/06/2011,NA,CN3,A,SPRING,2011,26/05/2011,40695-CN3-A,1746.77,331.55,519.175,112.7825,280.8,52.1975,799.975,164.98,496.53,2.184,2.01,775,2.254,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
01/06/2011,NA,CN3,B,SPRING,2011,26/05/2011,40695-CN3-B,2306.025,226.8425,360.325,68.44,269.275,35.675,629.6,104.115,330.9575,3.663,2.179,675,3.416,NA,NA,NA,NA,SPRING2011,1.566,0.3555,1.7015,0.042,1.566,0.3555,1.7015,0.042,18.16726,15.2768,21.0907,52.68846588,39227-CN3,9.883101906
16/06/2011,NA,CN3,A,SUMMER,2011,01/07/2011,40710-CN3-A,1250.825,167.36,199.225,38.8725,199.325,27.3,398.55,66.1725,233.5325,3.138,2.529,125,10.007,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
16/06/2011,NA,CN3,B,SUMMER,2011,01/07/2011,40710-CN3-B,906.1,124.3975,526.55,123.7825,542.775,85.12,1069.325,208.9025,333.3,0.847,0.595,225,4.027,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
04/07/2011,NA,CN3,A,SUMMER,2011,01/07/2011,40728-CN3-A,1135.2075,154.1975,760.8625,156.39,528.6875,81.24,1289.55,237.63,391.8275,0.88,0.649,475,2.39,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
04/07/2011,NA,CN3,B,SUMMER,2011,01/07/2011,40728-CN3-B,882.035,122.0375,607.725,130.45,677.815,107.7625,1285.54,238.2125,360.25,0.686,0.512,525,1.68,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
15/07/2011,NA,CN3,A,SUMMER,2011,01/07/2011,40739-CN3-A,1512.5,159.965,1005,235.195,704,102.8425,1709,338.0375,498.0025,0.885,0.473,425,3.559,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
15/07/2011,NA,CN3,B,SUMMER,2011,01/07/2011,40739-CN3-B,1351.025,155.305,547.125,116.95,340.625,51.62,887.75,168.57,323.875,1.522,0.921,475,2.844,NA,NA,NA,NA,SUMMER2011,0.277,0.196,1.653,0.042,0.277,0.196,1.653,0.042,22.79389,18.66615,27.003,62.24610925,39263-CN3,11.935668
30/09/2011,NA,CN3,A,FALL,2011,14/10/2011,40816-CN3-A,987,127.16,806.025,203.2925,741.725,118.9375,1547.75,322.23,449.39,0.638,0.395,600,1.645,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
30/09/2011,NA,CN3,B,FALL,2011,14/10/2011,40816-CN3-B,943.075,165.04,948.375,224.025,619.9,93.2725,1568.275,317.2975,482.3375,0.601,0.52,275,3.429,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
13/10/2011,NA,CN3,A,FALL,2011,14/10/2011,40829-CN3-A,393.925,61.9075,445.65,112.33,239.675,43.82,685.325,156.15,218.0575,0.575,0.396,275,1.432,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
13/10/2011,NA,CN3,B,FALL,2011,14/10/2011,40829-CN3-B,550.25,75.6,1006,246.1925,542.75,87.1925,1548.75,333.385,408.985,0.355,0.227,375,1.467,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
28/10/2011,NA,CN3,A,FALL,2011,14/10/2011,40844-CN3-A,300.85,49.4675,712.575,183.34,452.525,82.2975,1165.1,265.6375,315.105,0.258,0.186,275,1.094,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
28/10/2011,NA,CN3,B,FALL,2011,14/10/2011,40844-CN3-B,389.675,61.1475,427.025,109.5475,334.35,60.2,761.375,169.7475,230.895,0.512,0.36,400,0.974,NA,NA,NA,NA,FALL2011,0.762,0.296,2.653,0.085,0.762,0.296,2.653,0.085,22.95061,19.7642,26.6,42.14315621,39368-CN3,8.347416255
23/01/2012,NA,CN3,A,WINTER,2012,07/02/2012,40931-CN3-A,185.485,30.2,1154.9675,239.82,408.8075,56.2075,1563.775,296.0275,326.2275,0.119,0.102,525,0.353,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
23/01/2012,NA,CN3,B,WINTER,2012,07/02/2012,40931-CN3-B,237.2325,43.155,641.4475,145.2275,387.675,68.2425,1029.1225,213.47,256.625,0.231,0.202,425,0.558,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
09/02/2012,NA,CN3,A,WINTER,2012,07/02/2012,40948-CN3-A,289.66,44.885,854.745,204.88,411.1525,70.245,1265.8975,275.125,320.01,0.229,0.163,625,0.463,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
09/02/2012,NA,CN3,B,WINTER,2012,07/02/2012,40948-CN3-B,268.185,44.0075,845.3725,206.0625,580.945,78.5975,1426.3175,284.66,328.6675,0.188,0.155,550,0.488,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
22/02/2012,NA,CN3,A,WINTER,2012,07/02/2012,40961-CN3-A,193.0725,36.365,762.2425,170.5125,215.76,33.7025,978.0025,204.215,240.58,0.197,0.178,525,0.368,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
22/02/2012,NA,CN3,B,WINTER,2012,07/02/2012,40961-CN3-B,251.0025,41.56,816.145,181.3025,192.53,48.1975,1008.675,229.5,271.06,0.249,0.181,725,0.346,NA,NA,NA,NA,WINTER2012,0.277,0.196,0.145,0.042,0.277,0.196,0.145,0.042,12.18519,9.0308,16.1045,24.98380392,39484-CN3,4.935069393
07/05/2012,NA,CN3,A,SPRING,2012,22/05/2012,41036-CN3-A,539.8125,82.005,1282.6025,275.5275,436.29,65.68,1718.8925,341.2075,423.2125,0.314,0.24,625,0.864,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
07/05/2012,NA,CN3,B,SPRING,2012,22/05/2012,41036-CN3-B,678.66,94.01,755.875,159.5175,343.9475,61.58,1099.8225,221.0975,315.1075,0.617,0.425,625,1.086,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
21/05/2012,NA,CN3,A,SPRING,2012,22/05/2012,41050-CN3-A,1618.75,329.445,1012.75,217.735,388,75.0475,1400.75,292.7825,622.2275,1.156,1.125,1225,1.321,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
21/05/2012,NA,CN3,B,SPRING,2012,22/05/2012,41050-CN3-B,615.325,111.35,666.6,130.36,247.525,43.945,914.125,174.305,285.655,0.673,0.639,575,1.07,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/06/2012,NA,CN3,A,SPRING,2012,22/05/2012,41065-CN3-A,1048.0375,220.5375,906.9675,208.1125,416.7125,80.675,1323.68,288.7875,509.325,0.792,0.764,550,1.906,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/06/2012,NA,CN3,B,SPRING,2012,22/05/2012,41065-CN3-B,1564.2125,269.945,1118.8775,258.76,473.28,80.9525,1592.1575,339.7125,609.6575,0.982,0.795,875,1.788,NA,NA,NA,NA,SPRING2012,0.277,0.196,1.9435,0.042,0.277,0.196,1.9435,0.042,15.84568,12.9907,18.7264,55.68250302,39589-CN3,11.1057261
05/07/2012,NA,CN3,A,SUMMER,2012,19/07/2012,41095-CN3-A,997.95,195.065,388.625,79.45,131.35,23.6925,519.975,103.1425,298.2075,1.919,1.891,575,1.736,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
05/07/2012,NA,CN3,B,SUMMER,2012,19/07/2012,41095-CN3-B,233.475,124.0825,875.925,200.8,1288.15,67.4175,2164.075,268.2175,392.3,0.108,0.463,775,0.301,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
23/07/2012,NA,CN3,A,SUMMER,2012,19/07/2012,41113-CN3-A,1656.775,257.7975,674.675,174.285,447.325,85.485,1122,259.77,517.5675,1.477,0.992,775,2.138,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
23/07/2012,NA,CN3,B,SUMMER,2012,19/07/2012,41113-CN3-B,751,138.39,332.65,77.5325,195.825,33.96,528.475,111.4925,249.8825,1.421,1.241,625,1.202,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
03/08/2012,NA,CN3,A,SUMMER,2012,19/07/2012,41124-CN3-A,1515.25,228.88,755,175.5075,717.5,116.9675,1472.5,292.475,521.355,1.029,0.783,750,2.02,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
03/08/2012,NA,CN3,B,SUMMER,2012,19/07/2012,41124-CN3-B,1498.25,195.775,516.25,112.5825,217.5,33.2575,733.75,145.84,341.615,2.042,1.342,800,1.873,NA,NA,NA,NA,SUMMER2012,1.336,0.196,2.419,0.042,1.336,0.196,2.419,0.042,23.67695,19.3948,28.4154,64.37923131,39647-CN3,12.80784486
17/10/2012,NA,CN3,A,FALL,2012,01/11/2012,41199-CN3-A,763.375,83.88,322.3275,54.3975,221.8875,21.4375,544.215,75.835,159.715,1.403,1.106,375,2.036,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
17/10/2012,NA,CN3,B,FALL,2012,01/11/2012,41199-CN3-B,402.92,42.73,401.835,82.825,439.1125,64.145,840.9475,146.97,189.7,0.479,0.291,225,1.791,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
30/10/2012,NA,CN3,A,FALL,2012,01/11/2012,41212-CN3-A,889.5075,103.19,539.06,119.2175,193.6375,28.445,732.6975,147.6625,250.8525,1.214,0.699,575,1.547,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
30/10/2012,NA,CN3,B,FALL,2012,01/11/2012,41212-CN3-B,575.2075,79.5175,398.565,94.45,209.525,34.095,608.09,128.545,208.0625,0.946,0.619,500,1.15,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
15/11/2012,NA,CN3,A,FALL,2012,01/11/2012,41228-CN3-A,375.8225,42.21,410.165,75.9725,198.085,24.5125,608.25,100.485,142.695,0.618,0.42,350,1.074,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
15/11/2012,NA,CN3,B,FALL,2012,01/11/2012,41228-CN3-B,479.935,61.1625,844.6075,165.14,502.14,68.1375,1346.7475,233.2775,294.44,0.356,0.262,325,1.477,NA,NA,NA,NA,FALL2012,0.873,0.487,8.2015,0.0595,0.873,0.487,8.2015,0.0595,19.92809,17.7178,23.1254,35.42353146,39752-CN3,6.180319014
29/01/2013,NA,CN3,A,WINTER,2013,12/02/2013,41303-CN3-A,278.6825,50,531.2325,128.65,270.0375,47.925,801.27,176.575,226.575,0.348,0.283,400,0.697,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
29/01/2013,NA,CN3,B,WINTER,2013,12/02/2013,41303-CN3-B,176.62,30.725,482.4825,124.25,468.45,91,950.9325,215.25,245.975,0.186,0.143,275,0.642,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
13/02/2013,NA,CN3,A,WINTER,2013,12/02/2013,41318-CN3-A,412.115,69.8,940.595,228.375,203.4675,31.65,1144.0625,260.025,329.825,0.36,0.268,675,0.611,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
13/02/2013,NA,CN3,B,WINTER,2013,12/02/2013,41318-CN3-B,164.6925,27.675,820.995,191.95,140.54,22.325,961.535,214.275,241.95,0.171,0.129,450,0.366,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
26/02/2013,NA,CN3,A,WINTER,2013,12/02/2013,41331-CN3-A,204.09,36.9,761.5225,209.1,144.555,25.825,906.0775,234.925,271.825,0.225,0.157,525,0.389,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
26/02/2013,NA,CN3,B,WINTER,2013,12/02/2013,41331-CN3-B,192.7175,39.5,694.675,168.125,138.815,26,833.49,194.125,233.625,0.231,0.203,525,0.367,NA,NA,NA,NA,WINTER2013,0.9315,0.2315,3.9675,0.042,0.9315,0.2315,3.9675,0.042,12.09282,9.1879,15.0386,24.11039941,39855-CN3,5.100289044
25/04/2013,NA,CN3,A,SPRING,2013,11/05/2013,41389-CN3-A,386.9,53.69,1033.65,201.965,349.15,55.105,1382.8,257.07,310.76,0.28,0.209,475,0.815,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
25/04/2013,NA,CN3,B,SPRING,2013,11/05/2013,41389-CN3-B,410.625,101.89,540.08,104.395,161.705,28.4125,701.785,132.8075,234.6975,0.585,0.767,275,1.493,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
09/05/2013,NA,CN3,A,SPRING,2013,11/05/2013,41403-CN3-A,1791.435,223.415,717.2225,136.2325,238.0025,35.0525,955.225,171.285,394.7,1.875,1.304,900,1.99,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
09/05/2013,NA,CN3,B,SPRING,2013,11/05/2013,41403-CN3-B,2246.2425,318.4675,589.985,102.41,158.99,20.3775,748.975,122.7875,441.255,2.999,2.594,1050,2.139,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
27/05/2013,NA,CN3,A,SPRING,2013,11/05/2013,41421-CN3-A,1040.82,138.09,1087.6325,202.325,331.635,44.5925,1419.2675,246.9175,385.0075,0.733,0.559,1150,0.905,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
27/05/2013,NA,CN3,B,SPRING,2013,11/05/2013,41421-CN3-B,1925.425,359.475,733.53,58.55,134.125,9.795,867.655,68.345,427.82,2.219,5.26,500,3.851,NA,NA,NA,NA,SPRING2013,0.48625,0.33175,11.5575,0.045,0.485,0.322,11.3385,0.042,16.29951,13.7697,18.897,53.81364601,39943-CN3,10.31461089
10/07/2013,NA,CN3,A,SUMMER,2013,01/08/2013,41465-CN3-A,938,163.925,446.5,110.775,424.5,69.2,871,179.975,343.9,1.077,0.911,825,1.137,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
10/07/2013,NA,CN3,B,SUMMER,2013,01/08/2013,41465-CN3-B,529.0825,103.305,1109.68,270.4,457.9925,66.555,1567.6725,336.955,440.26,0.337,0.307,1400,0.378,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
24/07/2013,NA,CN3,A,SUMMER,2013,01/08/2013,41479-CN3-A,562.9525,101.6775,139.2775,38.94,181.545,37.5675,320.8225,76.5075,178.185,1.755,1.329,150,3.753,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
24/07/2013,NA,CN3,B,SUMMER,2013,01/08/2013,41479-CN3-B,696.5,124.1,248.9475,50.8975,77.6375,15.2375,326.585,66.135,190.235,2.133,1.876,300,2.322,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
22/08/2013,NA,CN3,A,SUMMER,2013,01/08/2013,41508-CN3-A,791.215,105.25,151.375,46.4,102.475,35.85,253.85,82.25,187.5,3.117,1.28,150,5.275,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
22/08/2013,NA,CN3,B,SUMMER,2013,01/08/2013,41508-CN3-B,1104.605,186.7925,470.1425,142.15,197.605,46.14,667.7475,188.29,375.0825,1.654,0.992,475,2.325,NA,NA,NA,NA,SUMMER2013,NA,NA,NA,NA,NA,NA,NA,NA,23.47335,19.8954,28.0617,61.68897317,40025-CN3,12.05394266
21/10/2013,NA,CN3,A,FALL,2013,12/11/2013,41568-CN3-A,849.465,168.4325,690.8625,180.5525,276.08,59.99,966.9425,240.5425,408.975,0.879,0.7,375,2.265,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
21/10/2013,NA,CN3,B,FALL,2013,12/11/2013,41568-CN3-B,787.74,249.275,690.345,134.485,276.22,64.38,966.565,198.865,448.14,0.815,1.253,550,1.432,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
05/11/2013,NA,CN3,A,FALL,2013,12/11/2013,41583-CN3-A,575.4175,145.985,452.06,120.53,373.8525,99.18,825.9125,219.71,365.695,0.697,0.664,350,1.644,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
05/11/2013,NA,CN3,B,FALL,2013,12/11/2013,41583-CN3-B,724,129.5525,889,222.035,505.45,90.6625,1394.45,312.6975,442.25,0.519,0.414,1450,0.499,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
03/12/2013,NA,CN3,A,FALL,2013,12/11/2013,41611-CN3-A,205.1775,44.2325,739.3275,189.8275,266.0525,50.785,1005.38,240.6125,284.845,0.204,0.184,225,0.912,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
03/12/2013,NA,CN3,B,FALL,2013,12/11/2013,41611-CN3-B,274.3075,60.0325,230.375,57.1225,250.0125,70.205,480.3875,127.3275,187.36,0.571,0.471,200,1.372,NA,NA,NA,NA,FALL2013,1.6905,0.196,0.2985,0.042,1.6905,0.196,0.2985,0.042,20.21245,17.762,23.3863,31.17353403,40128-CN3,5.329580702
30/01/2014,NA,CN3,A,WINTER,2014,15/02/2014,41669-CN3-A,80.9825,13.4775,451.2175,100.2475,143.14,21.9475,594.3575,122.195,135.6725,0.136,0.11,250,0.324,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
30/01/2014,NA,CN3,B,WINTER,2014,15/02/2014,41669-CN3-B,211.145,25.9625,523.5275,124.2975,214.6875,33.995,738.215,158.2925,184.255,0.286,0.164,375,0.563,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
17/02/2014,NA,CN3,A,WINTER,2014,15/02/2014,41687-CN3-A,145.7725,22.745,821.555,191.91,229.9675,39.26,1051.5225,231.17,253.915,0.139,0.098,300,0.486,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
17/02/2014,NA,CN3,B,WINTER,2014,15/02/2014,41687-CN3-B,443.375,80.2325,1021.13,288.2025,343.265,53.425,1364.395,341.6275,421.86,0.325,0.235,850,0.522,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
03/03/2014,NA,CN3,A,WINTER,2014,15/02/2014,41701-CN3-A,302.975,55.5175,357.975,90.315,204,45.3575,561.975,135.6725,191.19,0.539,0.409,300,1.01,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
03/03/2014,NA,CN3,B,WINTER,2014,15/02/2014,41701-CN3-B,157.05,40.7425,450.425,109.6075,145.275,26.035,595.7,135.6425,176.385,0.264,0.3,325,0.483,NA,NA,NA,NA,WINTER2014,0.277,0.359,12.742,0.1185,0.277,0.359,12.742,0.1185,13.06819,10.6889,15.5106,19.03924666,40223-CN3,3.963003008
28/04/2014,NA,CN3,A,SPRING,2014,13/05/2014,41757-CN3-A,1527.385,348.7275,1116.3775,255.93,249.34,55.6525,1365.7175,311.5825,660.31,1.118,1.119,975,1.567,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN3,10.64268305
28/04/2014,NA,CN3,B,SPRING,2014,13/05/2014,41757-CN3-B,1348.3225,355.8825,731.715,174.27,236.5375,68.6325,968.2525,242.9025,598.785,1.393,1.465,850,1.586,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN3,10.64268305
11/05/2014,NA,CN3,A,SPRING,2014,13/05/2014,41770-CN3-A,1533.0525,321.9425,867.6775,209.1075,313.5075,74.7725,1181.185,283.88,605.8225,1.298,1.134,825,1.858,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN3,10.64268305
11/05/2014,NA,CN3,B,SPRING,2014,13/05/2014,41770-CN3-B,1155.0575,201.27,788.8875,179.955,264.7525,45.9375,1053.64,225.8925,427.1625,1.096,0.891,900,1.283,NA,NA,NA,NA,SPRING2014,0.277,0.251,0.145,0.042,0.277,0.251,0.145,0.042,18.21246,14.635,21.7832,56.25472063,40310-CN3,10.64268305
